consensus,rounds
2.000000,7378
2.000001,8689
1.999999,8682
2.000000,7745
2.000000,7230
2.000000,7737
2.000000,7077
1.999999,8479
1.999999,7318
2.000000,9386
1.999999,8308
2.000000,7209
1.999999,8496
2.000000,7969
2.000000,7019
2.000000,8424
1.999999,8568
1.999999,8023
2.000000,7165
2.000000,7979
2.000000,6669
2.000000,7144
2.000000,7488
2.000000,7391
2.000000,7511
2.000000,5764
2.000000,6716
2.000000,7879
1.999999,8047
1.999999,7755
2.000000,7629
1.999999,7396
1.999999,9122
2.000000,5827
1.999999,8055
1.999999,8301
1.999999,7538
2.000000,7621
2.000000,5944
2.000000,7808
1.999999,7038
2.000000,8739
2.000000,7505
1.999999,7557
1.999999,7824
2.000000,7904
2.000000,7792
2.000000,8237
2.000000,7478
2.000000,7225
2.000002,8246
1.999998,8263
2.000000,7118
2.000000,7541
1.999999,6637
2.000001,8381
2.000000,6565
2.000000,7086
2.000001,9158
2.000000,8294
2.000000,6278
1.999999,9157
2.000000,8124
2.000000,7956
1.999999,8754
2.000000,8234
1.999999,7766
1.999998,8537
1.999999,10112
2.000000,7229
2.000000,8167
2.000000,6771
2.000000,6812
2.000000,7541
2.000000,8470
1.999999,7142
2.000000,6224
2.000000,8485
1.999999,7203
2.000000,6921
2.000000,7579
2.000000,6590
1.999997,8551
1.999999,7753
1.999999,6818
2.000000,6983
1.999999,8167
2.000000,7496
2.000000,8186
2.000000,6821
2.000000,8271
2.000000,7767
1.999999,9233
2.000000,7416
1.999999,8536
2.000000,8254
2.000000,7684
1.999999,9811
1.999999,7501
2.000000,7177
1.999999,8309
2.000000,8774
1.999999,6003
2.000000,7489
2.000000,7307
1.999999,7873
2.000000,6709
2.000000,6784
2.000000,7521
2.000000,8160
2.000000,7814
2.000001,8608
1.999999,8057
1.999999,11302
2.000000,6794
2.000000,5769
1.999999,7905
1.999999,7506
1.999999,8885
2.000000,7546
2.000000,7638
2.000000,6359
1.999999,7939
2.000001,8976
2.000000,8167
2.000000,7056
2.000000,7233
1.999999,8762
1.999999,10577
1.999999,7559
2.000000,8590
1.999999,6929
2.000000,6677
2.000000,8059
1.999999,7099
2.000000,7285
2.000000,7196
2.000000,7159
2.000000,7799
2.000001,7480
1.999999,9314
2.000000,8284
2.000000,7465
2.000000,7099
1.999999,10704
1.999999,9233
2.000000,7807
2.000000,8242
1.999999,8976
1.999999,6958
2.000000,6386
2.000000,6553
1.999999,8396
2.000000,7874
2.000000,6791
1.999999,8783
2.000000,7784
2.000000,7289
2.000000,7975
1.999999,7451
2.000001,9133
2.000000,8878
2.000000,7562
2.000000,5423
2.000000,8050
2.000000,6645
2.000000,7059
1.999999,7112
1.999999,8836
2.000000,8125
2.000000,8915
1.999999,7496
1.999999,8301
2.000000,8418
2.000000,7418
2.000000,8173
2.000000,7869
1.999999,7929
2.000000,5965
1.999999,7353
2.000000,7524
1.999999,8936
2.000000,7760
2.000000,8238
1.999999,8806
2.000000,7877
1.999999,7911
2.000000,6409
1.999999,8351
1.999999,10808
2.000000,7999
2.000000,6846
1.999999,7840
2.000000,7091
2.000000,6827
2.000000,7873
1.999999,6641
2.000000,7130
1.999999,7276
2.000000,6531
2.000001,9212
2.000001,8738
1.999999,9058
1.999999,9645
2.000000,7192
1.999999,7813
2.000001,8700
2.000000,8271
1.999999,8576
2.000000,7280
2.000000,6942
1.999999,9389
2.000000,8914
2.000000,7016
1.999999,11155
2.000000,8120
1.999999,7405
2.000000,8865
1.999999,7432
2.000000,7522
1.999999,8504
2.000000,8269
2.000000,6423
1.999999,6924
1.999998,8776
1.999999,7408
2.000000,7780
1.999999,10487
2.000001,8369
2.000000,8113
1.999998,8739
2.000000,8218
2.000001,9006
2.000000,8686
2.000000,7896
2.000000,5570
2.000000,7771
2.000001,8945
2.000000,8666
2.000002,8583
2.000000,7768
1.999999,8195
1.999999,8694
2.000000,6854
2.000000,7597
2.000000,7335
1.999999,9960
1.999999,8362
2.000000,8118
1.999999,7542
2.000000,6116
2.000001,8024
2.000000,7225
1.999999,7611
2.000000,8855
2.000000,8182
2.000000,8909
2.000000,6929
1.999999,8445
1.999998,7598
2.000000,7570
1.999999,9740
2.000000,8657
2.000000,7044
2.000000,8152
2.000000,7271
2.000000,6950
2.000000,8048
