consensus,rounds
1.990000,3653
1.990000,4078
1.990000,3674
1.990000,3779
1.990000,4139
1.990000,4076
1.990000,3866
1.990000,3656
1.990000,4208
1.990000,4098
1.990000,3734
1.990000,3671
1.990000,3396
1.990000,3924
1.990000,3700
1.990000,3533
1.990000,4149
1.990000,3970
1.990000,3865
1.990000,3783
1.990000,4076
1.990000,3707
1.990000,4213
1.990000,3790
1.990000,4061
1.990000,3768
1.990000,3927
1.990000,3873
1.990000,3736
1.990000,3781
1.990000,4358
1.990000,4045
1.990000,3565
1.990000,4118
1.990000,4348
1.990000,3739
1.990000,3762
1.990000,3601
1.990000,3924
1.990000,4183
1.990000,3497
1.990000,3463
1.990000,3809
1.990000,4209
1.990000,3523
1.990000,3640
1.990000,3572
1.990000,3937
1.990000,3978
1.990000,4510
1.990000,4046
1.990000,4190
1.990000,3901
1.990000,4394
1.990000,3786
1.990000,4368
1.990000,3974
1.990000,3482
1.990000,4116
1.990000,3639
1.990000,3843
1.990000,3772
1.990000,3434
1.990000,3706
1.990000,3832
1.990000,3817
1.990000,3840
1.990000,3732
1.990000,3712
1.990000,3721
1.990000,4051
1.990000,3379
1.990000,3678
1.990000,4382
1.990000,3638
1.990000,3934
1.990000,3733
1.990000,4292
1.990000,3678
1.990000,4631
1.990000,4273
1.990000,3811
1.990000,4217
1.990000,3624
1.990000,4091
1.990000,3772
1.990000,3709
1.990000,4029
1.990000,3685
1.990000,3673
1.990000,3664
1.990000,3948
1.990000,3990
1.990000,3593
1.990000,3837
1.990000,3777
1.990000,3838
1.990000,4134
1.990000,3941
1.990000,4272
1.990000,3851
1.990000,3300
1.990000,3797
1.990000,4098
1.990000,3740
1.990000,4027
1.990000,3729
1.990000,4029
1.990000,3820
1.990000,3893
1.990000,3428
1.990000,4055
1.990000,3815
1.990000,4038
1.990000,3701
1.990000,3679
1.990000,3953
1.990000,3690
1.990000,3845
1.990000,3415
1.990000,3911
1.990000,3863
1.990000,4266
1.990000,3638
1.990000,3419
1.990000,3682
1.990000,3770
1.990000,3675
1.990000,3688
1.990000,4257
1.990000,4047
1.990000,3870
1.990000,4305
1.990000,3626
1.990000,3982
1.990000,3735
1.990000,3904
1.990000,3741
1.990000,3896
1.990000,3806
1.990000,4240
1.990000,3365
1.990000,3952
1.990000,3534
1.990000,3688
1.990000,3946
1.990000,3587
1.990000,3674
1.990000,3663
1.990000,3885
1.990000,4090
1.990000,3814
1.990000,3668
1.990000,3665
1.990000,3547
1.990000,3804
1.990000,3775
1.990000,3619
1.990000,4097
1.990000,3860
1.990000,3731
1.990000,3814
1.990000,3869
1.990000,3948
1.990000,4536
1.990000,3802
1.990000,4078
1.990000,3821
1.990000,3822
1.990000,3336
1.990000,4031
1.990000,3945
1.990000,4222
1.990000,3509
1.990000,3861
1.990000,3896
1.990000,4093
1.990000,3894
1.990000,4118
1.990000,3815
1.990000,3528
1.990000,3888
1.990000,3842
1.990000,3706
1.990000,4155
1.990000,3783
1.990000,3796
1.990000,3777
1.990000,3653
1.990000,4139
1.990000,3620
1.990000,3728
1.990000,3795
1.990000,3931
1.990000,3836
1.990000,3742
1.990000,4147
1.990000,4076
1.990000,3824
1.990000,3755
1.990000,3950
1.990000,3643
1.990000,4209
1.990000,3635
1.990000,3978
1.990000,3868
1.990000,3824
1.990000,4034
1.990000,3812
1.990000,3730
1.990000,3590
1.990000,4002
1.990000,4001
1.990000,3813
1.990000,3953
1.990000,3546
1.990000,3555
1.990000,3761
1.990000,4020
1.990000,4092
1.990000,4033
1.990000,3812
1.990000,3864
1.990000,3656
1.990000,4316
1.990000,3685
1.990000,4291
1.990000,4298
1.990000,3458
1.990000,3696
1.990000,4093
1.990000,3837
1.990000,4057
1.990000,3340
1.990000,3518
1.990000,3583
1.990000,4510
1.990000,4020
1.990000,3468
1.990000,3434
1.990000,3824
1.990000,3906
1.990000,3836
1.990000,3696
1.990000,3722
1.990000,3555
1.990000,3810
1.990000,3950
1.990000,4244
1.990000,3975
1.990000,3595
1.990000,3710
1.990000,4087
1.990000,3493
1.990000,4253
1.990000,4262
1.990000,3945
1.990000,3959
1.990000,4076
1.990000,3709
1.990000,3418
1.990000,4165
1.990000,4178
1.990000,4030
1.990000,4071
1.990000,4103
1.990000,3622
1.990000,3583
1.990000,3589
1.990000,4153
1.990000,3292
1.990000,4377
1.990000,3778
1.990000,3405
1.990000,4026
1.990000,3546
1.990000,3608
1.990000,4159
1.990000,3642
1.990000,3554
1.990000,3756
1.990000,3816
1.990000,3408
1.990000,3891
1.990000,4116
1.990000,3683
1.990000,3929
1.990000,3836
1.990000,3392
1.990000,3833
1.990000,4003
1.990000,4020
1.990000,4067
1.990000,4066
1.990000,3851
1.990000,4011
1.990000,4683
1.990000,3907
1.990000,3702
1.990000,3596
1.990000,3456
1.990000,4067
1.990000,4078
1.990000,4058
1.990000,3876
1.990000,3959
1.990000,4044
1.990000,3694
1.990000,3698
1.990000,4187
1.990000,4018
1.990000,3622
1.990000,3915
1.990000,4286
1.990000,3517
1.990000,4565
1.990000,3758
1.990000,4027
1.990000,3338
1.990000,3720
1.990000,3918
1.990000,3761
1.990000,3782
1.990000,3639
1.990000,3921
1.990000,4761
1.990000,3380
1.990000,4527
1.990000,3834
1.990000,3871
1.990000,4019
1.990000,3598
1.990000,3619
1.990000,4092
1.990000,3825
1.990000,3546
1.990000,4345
1.990000,4045
1.990000,4104
1.990000,3952
1.990000,3827
1.990000,3627
1.990000,4033
1.990000,4594
1.990000,3536
1.990000,3798
1.990000,3697
1.990000,4136
1.990000,3962
1.990000,3763
1.990000,3775
1.990000,4086
1.990000,4270
1.990000,3411
1.990000,4101
1.990000,3610
1.990000,3841
1.990000,3478
1.990000,3848
1.990000,3634
1.990000,3437
1.990000,4329
1.990000,3944
1.990000,4141
1.990000,3841
1.990000,3603
1.990000,3613
1.990000,3728
1.990000,3975
1.990000,4195
1.990000,3541
1.990000,4194
1.990000,4248
1.990000,3860
1.990000,4184
1.990000,3776
1.990000,3958
1.990000,3674
1.990000,3778
1.990000,4103
1.990000,3759
1.990000,3877
1.990000,3818
1.990000,3981
1.990000,3935
1.990000,3828
1.990000,3926
1.990000,4022
1.990000,4041
1.990000,3786
1.990000,4124
1.990000,3783
1.990000,4043
1.990000,4005
1.990000,3513
1.990000,3920
1.990000,3919
1.990000,3815
1.990000,3813
1.990000,3979
1.990000,4225
1.990000,3710
1.990000,4209
1.990000,3751
1.990000,3854
1.990000,3836
1.990000,3878
1.990000,3377
1.990000,3937
1.990000,4418
1.990000,3248
1.990000,4017
1.990000,4434
1.990000,3833
1.990000,4022
1.990000,4059
1.990000,3810
1.990000,3845
1.990000,4398
1.990000,3790
1.990000,3791
1.990000,3801
1.990000,3645
1.990000,3987
1.990000,3597
1.990000,3613
1.990000,4236
1.990000,4075
1.990000,3552
1.990000,3877
1.990000,3202
1.990000,3660
1.990000,4195
1.990000,3785
1.990000,3989
1.990000,3848
1.990000,4348
1.990000,3729
1.990000,3913
1.990000,3879
1.990000,4894
1.990000,4010
1.990000,3594
1.990000,3640
1.990000,3150
1.990000,3800
1.990000,3879
1.990000,4128
1.990000,4213
1.990000,3769
1.990000,4124
1.990000,3823
1.990000,4056
1.990000,4116
1.990000,3785
1.990000,4090
1.990000,3522
1.990000,3975
1.990000,4252
1.990000,3632
1.990000,3892
1.990000,4292
1.990000,3816
1.990000,4330
1.990000,3631
1.990000,3640
1.990000,3936
1.990000,3879
1.990000,3594
1.990000,3521
1.990000,3815
1.990000,4024
1.990000,3874
1.990000,3651
1.990000,3673
1.990000,3950
1.990000,3386
1.990000,4001
1.990000,4029
1.990000,3576
1.990000,3548
1.990000,3637
1.990000,4244
1.990000,3580
1.990000,4186
1.990000,3929
1.990000,3383
1.990000,4087
1.990000,3505
1.990000,4136
1.990000,3792
1.990000,3686
1.990000,3626
1.990000,3855
1.990000,4178
1.990000,3956
1.990000,4057
1.990000,3857
1.990000,3586
1.990000,4014
1.990000,3813
1.990000,4298
1.990000,4012
1.990000,3838
1.990000,3832
1.990000,3841
1.990000,3602
1.990000,4040
1.990000,4047
1.990000,3980
1.990000,3720
1.990000,3752
1.990000,4059
1.990000,3803
1.990000,4198
1.990000,3686
1.990000,3782
1.990000,4136
1.990000,3706
1.990000,3918
1.990000,3384
1.990000,3537
1.990000,3804
1.990000,3861
1.990000,3914
1.990000,4083
1.990000,4111
1.990000,3876
1.990000,4280
1.990000,3990
1.990000,3978
1.990000,3829
1.990000,3731
1.990000,3654
1.990000,4099
1.990000,4085
1.990000,4127
1.990000,4004
1.990000,3876
1.990000,3936
1.990000,3561
1.990000,3526
1.990000,3904
1.990000,5036
1.990000,4084
1.990000,3970
1.990000,4026
1.990000,4182
1.990000,3767
1.990000,4655
1.990000,4366
1.990000,3629
1.990000,3879
1.990000,3950
1.990000,4053
1.990000,3553
1.990000,4089
1.990000,3932
1.990000,3413
1.990000,3686
1.990000,4703
1.990000,3547
1.990000,3902
1.990000,3358
1.990000,3626
1.990000,4269
1.990000,3343
1.990000,3789
1.990000,3982
1.990000,3765
1.990000,3885
1.990000,3948
1.990000,3921
1.990000,3518
1.990000,3597
1.990000,3754
1.990000,4211
1.990000,4002
1.990000,4233
1.990000,3990
1.990000,3658
1.990000,3695
1.990000,3789
1.990000,3268
1.990000,3868
1.990000,3925
1.990000,3526
1.990000,3969
1.990000,3972
1.990000,4054
1.990000,3779
1.990000,3529
1.990000,3928
1.990000,3822
1.990000,4154
1.990000,3519
1.990000,3853
1.990000,3501
1.990000,4017
1.990000,4204
1.990000,3799
1.990000,4603
1.990000,3891
1.990000,4125
1.990000,3846
1.990000,4185
1.990000,4030
1.990000,3747
1.990000,3756
1.990000,4282
1.990000,3892
1.990000,3556
1.990000,3434
1.990000,4337
1.990000,3841
1.990000,3689
1.990000,3648
1.990000,3459
1.990000,4020
1.990000,4141
1.990000,3530
1.990000,4061
1.990000,4067
1.990000,3921
1.990000,3531
1.990000,3598
1.990000,3848
1.990000,3813
1.990000,3830
1.990000,3952
1.990000,3961
1.990000,4167
1.990000,3825
1.990000,3795
1.990000,3953
1.990000,3933
1.990000,3733
1.990000,3561
1.990000,3937
1.990000,3720
1.990000,3918
1.990000,4283
1.990000,3752
1.990000,3690
1.990000,4005
1.990000,3875
1.990000,3517
1.990000,4235
1.990000,4125
1.990000,3823
1.990000,4021
1.990000,3375
1.990000,3502
1.990000,3777
1.990000,3455
1.990000,4578
1.990000,3878
1.990000,3933
1.990000,3547
1.990000,3335
1.990000,3584
1.990000,4330
1.990000,3676
1.990000,3987
1.990000,3896
1.990000,3916
1.990000,4238
1.990000,4060
1.990000,3806
1.990000,4574
1.990000,3949
1.990000,3906
1.990000,3797
1.990000,3847
1.990000,3481
1.990000,4403
1.990000,3995
1.990000,3655
1.990000,3785
1.990000,3516
1.990000,3562
1.990000,4067
1.990000,3652
1.990000,4129
1.990000,4307
1.990000,4011
1.990000,3566
1.990000,3976
1.990000,4166
1.990000,4077
1.990000,3895
1.990000,3811
1.990000,4134
1.990000,3819
1.990000,3580
1.990000,4041
1.990000,3768
1.990000,3816
1.990000,3538
1.990000,4005
1.990000,4054
1.990000,3910
1.990000,3985
1.990000,3566
1.990000,3865
1.990000,3520
1.990000,3799
1.990000,3942
1.990000,3600
1.990000,3774
1.990000,4177
1.990000,3906
1.990000,4460
1.990000,4167
1.990000,3787
1.990000,3842
1.990000,3502
1.990000,3755
1.990000,3430
1.990000,3908
1.990000,3787
1.990000,3871
1.990000,4043
1.990000,3654
