consensus,rounds
7.980881,4375
7.804921,4739
9.593374,4355
8.482791,4170
9.843315,4766
8.380026,4319
8.884388,4410
9.911695,4327
10.915793,4346
9.811335,4137
7.415031,4216
9.153315,4248
10.744100,4106
9.156419,4675
10.332829,4295
9.340791,4614
9.410101,4593
7.404551,4139
9.686025,4369
11.280769,4277
6.936940,4024
9.324195,4480
8.661062,4855
8.172409,4240
8.007487,4216
8.040433,4904
7.890401,4787
8.240010,4085
9.717950,4505
6.650213,4207
8.019288,4219
8.151280,4895
10.219185,4206
9.040292,4201
7.768892,4504
8.363504,4655
10.673679,4966
9.356361,4185
9.160590,4483
6.823220,4164
7.927117,4367
8.901107,4273
8.989039,4179
10.757641,4598
7.549750,4572
9.343995,4482
9.132832,4478
6.114076,4174
8.992349,4500
6.567948,4181
8.921763,4461
8.634452,4442
10.882295,4528
10.373180,4123
10.467164,4571
10.645929,4521
7.922826,4405
9.885655,4473
8.273285,4518
7.566253,4649
7.207574,4260
9.716977,4548
7.148657,4581
8.574713,4087
10.272827,4405
9.822330,4464
7.508236,4717
7.960931,4177
7.262741,4379
8.807340,4174
6.759844,4362
8.988075,4297
8.822314,4200
8.748854,4393
10.187667,4649
8.216667,3971
10.961210,4151
8.250399,3895
8.269866,4817
10.102052,4425
8.291600,4307
8.502658,4447
7.427240,4467
8.412991,4396
10.184610,4502
8.214083,4145
7.793310,4155
8.986299,4861
7.656944,4292
8.268506,4190
9.356237,4114
10.555167,5003
7.332005,4262
8.528175,4364
10.975301,4504
9.815926,4681
7.643245,4135
8.726559,4332
7.151865,4306
8.762863,4309
9.278777,4662
9.102925,4413
10.266473,4190
8.623003,4445
10.213466,4146
8.501352,4233
8.771522,4309
8.042024,4622
7.204732,4670
10.578821,4654
9.116298,4282
6.416341,4264
8.759282,4327
10.258066,4449
8.820245,4441
8.809334,4701
9.375941,4661
12.564515,4132
8.023489,3902
10.688627,4201
8.601582,4410
7.557802,4369
8.403859,4633
8.850220,4464
10.657411,4531
7.895987,4168
10.166645,4341
7.457819,4563
10.394088,4755
8.699313,4373
6.493650,4415
11.173497,4313
7.449027,4144
6.580076,4442
7.466666,4478
8.382583,4279
6.908362,4233
9.311059,4368
7.717446,4709
11.674576,4372
7.979165,4053
8.669232,4495
8.452066,3783
7.711354,4548
9.086629,4022
7.899841,4482
8.078066,4440
7.254570,4259
8.475465,4183
7.296514,4703
7.128765,4438
8.237898,4454
8.199398,4398
7.033729,4481
11.809499,4824
9.390326,4693
8.184918,3918
10.355090,4312
8.469643,4093
8.779468,4486
9.530368,4819
9.632182,4496
8.420697,4078
8.946272,4113
10.347669,4423
7.986521,4418
11.103589,5021
7.243310,5163
7.798154,4219
7.303792,3937
8.091602,4587
7.925053,4585
7.114137,4522
9.344860,3985
8.494836,4759
7.370334,4583
9.945400,4158
7.034610,4235
11.050339,4328
8.403542,4796
8.508427,4260
8.665653,4069
10.071974,4661
8.150725,4324
9.723258,4212
9.060117,4465
10.733027,4507
10.862394,4961
11.042689,3926
9.166878,4274
9.703189,4286
6.215287,4372
7.229452,4167
7.803986,4323
8.212129,4770
9.166045,4236
8.899455,4815
7.496017,3932
8.889410,4269
9.430482,4493
8.473801,4648
8.478233,4388
6.834733,4131
6.868367,4838
9.530640,4051
7.278961,4071
7.228516,4925
9.915616,4220
7.474267,4592
8.641276,4507
6.129498,4475
8.672634,4834
9.225941,4540
8.855717,4057
7.915344,4133
7.976779,4691
9.476106,4161
8.474355,4378
8.757130,4481
7.931520,4941
8.439974,4694
8.414975,4303
7.281175,4743
9.539926,4408
8.073775,4726
7.438637,4413
8.514099,4363
8.876499,4453
9.545229,4036
10.284139,4292
10.321950,4109
10.213515,4450
8.697019,4768
8.374410,4206
9.081272,4301
7.162056,4306
9.934540,4780
8.857214,4316
9.871228,4274
9.574898,4372
9.494895,4393
10.418981,4163
7.511548,4331
9.312241,4358
7.924848,4690
8.567877,3777
6.656085,4761
8.533507,4644
7.947604,4582
8.642645,4593
7.962326,4449
7.840710,4136
6.803656,4443
10.928831,4350
8.378523,4170
8.898831,3794
9.712165,4895
9.644317,4268
8.200096,4349
6.624707,4189
6.590887,4458
10.387670,4273
9.039311,4086
9.948659,4433
11.546786,4684
8.337456,4493
8.771890,4599
8.835926,4398
7.699044,4235
8.835485,4235
7.842859,4334
7.997518,4289
9.233161,4162
9.841642,4542
9.502170,4194
8.290182,4301
9.358525,4385
7.913912,5078
11.273070,4798
7.894230,4296
8.824289,4592
9.875814,4728
7.479641,4548
6.754103,4422
8.811187,4256
10.350808,4903
9.005929,4047
8.399970,4622
8.032578,3940
9.440586,4287
11.812785,4259
8.244828,4090
7.285855,4396
7.408622,4021
10.157365,4536
8.269828,4789
9.620751,4365
9.882686,5699
8.997887,4775
8.448758,3854
8.092923,3851
9.102070,4308
8.198097,4422
8.999214,3984
8.484107,4226
9.189801,4014
8.752095,4122
9.817174,4241
9.398179,4430
8.835123,4362
8.357909,4347
10.236088,4698
7.465907,4188
8.119632,4618
8.429638,4148
7.648006,4419
8.172800,4450
8.923507,4316
10.258091,4705
8.276509,4754
8.776096,4143
7.492530,4142
9.320119,4138
10.009668,4402
11.840419,4804
6.727513,4416
9.225812,4418
9.232395,4259
10.209689,4565
9.839515,4401
8.997469,4265
8.394426,4308
10.159104,4690
9.029671,4682
8.637960,4251
9.915284,4142
8.764805,4283
8.249375,4824
8.910792,4108
9.052066,5118
7.522487,4973
10.157133,4547
9.928020,4400
8.681009,4677
8.114295,4714
9.151429,4437
10.166700,4515
7.864808,4306
8.440480,4353
9.397832,5018
8.709238,4392
7.691278,3973
10.129423,4303
7.940844,4330
9.033857,4665
7.041999,4447
8.494102,4459
8.958958,4563
8.447464,3938
9.240246,4616
9.236216,4213
6.925076,4230
9.603377,4179
5.349268,4115
11.363358,4742
6.072360,4206
11.972689,4886
9.367193,4399
6.744825,4117
10.265179,4124
9.702875,4021
9.015699,4627
11.588921,4455
7.264420,4427
9.522463,4302
9.776388,4159
8.302360,4594
9.195316,4213
8.498941,4415
8.314732,4316
10.989563,4679
9.690835,4275
10.849089,4321
9.055448,4722
7.672430,5019
6.927907,4344
7.540112,4102
6.583436,4255
10.179613,4091
10.063333,4224
11.353842,4057
9.265928,4515
7.243357,4401
9.361966,4333
9.236649,4346
10.009965,4679
8.457763,4347
8.450644,4647
7.361916,4513
8.758437,4127
8.609922,4529
10.378872,4462
7.805995,4574
6.680403,4601
8.607702,4020
9.362061,4130
7.051709,4911
8.536962,4310
9.514228,4518
9.161369,4515
8.625927,4318
6.608694,3989
11.247026,4779
8.949257,4467
8.561755,4553
9.557851,4015
9.884204,4645
10.071251,4521
8.343476,4508
8.324180,4269
7.958333,4071
9.933117,4465
7.526497,4114
8.745067,4346
11.690001,4505
9.639648,4432
10.800786,4909
8.372195,5007
8.188653,4408
6.396892,4148
11.038060,4011
11.336777,4521
8.252578,4237
9.283043,4367
9.205173,4463
7.560035,4677
8.522409,4566
9.187642,5097
6.692966,4077
9.581646,4399
10.216110,4588
11.713023,4064
9.494992,4591
10.279300,4863
7.472531,4296
7.690348,4606
10.258433,4463
9.578013,4731
9.124877,4178
8.127075,4363
6.909663,4147
8.913199,4573
9.570411,4894
10.034692,4491
9.868002,4310
9.331057,4425
8.566863,4343
7.599755,4331
9.119066,4571
9.405800,4288
6.356753,4232
7.739382,4282
9.620088,4555
8.059145,4302
8.389018,4341
9.849349,4502
7.226785,4299
9.618578,5234
6.747797,4546
10.333756,4695
7.137807,4757
10.176050,4518
9.488442,4735
9.783186,4368
7.702050,4192
7.663368,4656
10.249218,4579
10.003889,4509
9.361299,4278
8.507330,4164
8.952385,5269
10.049755,4573
10.864829,4668
8.061495,4623
9.775200,4413
7.738817,4107
8.903099,4512
8.607904,4808
10.253867,4535
9.323851,4197
8.220175,4562
8.505759,4563
8.436233,4410
7.027172,4153
10.254089,4368
8.926767,4021
8.593768,3963
11.433898,4425
8.442830,4602
7.943672,5120
9.576562,4651
9.589376,4405
9.929595,4593
8.677016,5256
6.930292,4356
7.646787,4573
8.430178,4764
11.295900,4437
9.701469,4643
9.992169,4213
9.727901,4387
6.987718,4686
9.905703,4625
7.648948,3998
9.995437,4524
9.297703,4408
9.924767,4604
6.101154,4246
8.526016,4734
10.863351,3994
9.112530,4476
7.099774,4190
10.127256,4523
9.926050,4600
7.327099,4389
8.761818,4637
7.060198,4366
8.569184,4526
9.258992,4881
9.637593,4441
6.267736,4189
7.899093,4455
8.477179,4256
7.751460,4262
9.363439,4345
11.739467,4306
10.270377,4374
9.413648,3907
7.726585,4379
6.052014,4206
8.022268,4271
8.398045,4600
8.742960,4289
6.870875,4223
9.106411,4617
9.097750,4262
6.991525,4383
9.556404,4245
9.566328,4411
8.410490,4488
8.706770,4449
10.274172,4034
10.035317,4474
9.370485,4249
7.454857,4090
9.300057,4496
6.582444,4222
11.020747,4493
9.436440,4547
10.605053,4333
8.096361,3973
8.500206,4582
9.273751,4413
8.897842,4545
10.204007,3944
7.530430,4212
10.683513,4892
9.251267,4604
9.336252,4869
9.310094,4279
6.642700,4526
9.816313,4491
11.264327,4472
7.983806,3943
10.180630,4386
8.667262,4234
8.668957,4241
8.321884,4306
10.188864,4657
9.896453,4348
9.951827,4566
9.998750,4469
7.584105,4618
7.938163,4351
11.057379,4160
10.381071,4028
8.049375,4529
5.036634,3985
9.661026,4662
7.262730,4273
9.034026,4329
11.905276,4788
8.785684,4579
9.103278,4103
10.321982,4572
8.722701,3961
9.719662,4664
9.966711,4869
8.953039,4550
9.333012,4478
9.787338,4629
8.963705,3957
8.088773,5136
9.048124,4344
10.402291,4900
8.689012,3981
9.647710,4495
9.962510,4273
9.558703,4833
9.098819,4411
8.187238,4603
10.105962,4360
10.318256,4626
7.359801,4304
8.876943,3987
8.980342,4220
10.422131,4537
11.258180,4171
8.327129,4490
9.147146,4547
7.730641,4514
9.153111,5217
10.403790,4574
